##:##
@ParametrosAdquisicion modoAcc 0, modoGyr 0, fMuestreo 100.000000
@FechaAdquisicion Mon Apr 27 04:58:13 2015

@Tiempo (ms):Sensor: xAcc g: yAcc g: zAcc g: xGir º/s: yGir º/s: zGir º/s
# Parte: ./datos.dat
# Comienzo de la adquisición
005717680:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005719252:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005720828:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005722404:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005723980:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005725552:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005727128:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005728704:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005730280:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005731852:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005733428:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005735004:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005736580:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005738152:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005739728:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005741304:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005742880:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005744452:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005746028:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005747604:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005749180:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005750752:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005752328:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005753904:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005755480:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005757052:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005758628:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005760204:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005761780:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005763352:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005764928:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005766504:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005768080:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005769652:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005771228:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005772804:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005774380:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005775952:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005777528:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005779104:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005780680:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005782252:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005783828:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005785404:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005786980:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005788552:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005790128:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005791704:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005793280:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005794852:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005796428:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005798004:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005799580:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005801152:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005802728:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005804304:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005805880:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005807452:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005809028:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005810604:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005812180:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005813752:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005815328:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005816904:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005818480:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005820052:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005821628:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005823204:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005824780:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005826352:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005827928:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005829504:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005831080:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005832652:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005834228:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005835804:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005837380:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005838952:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005840528:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005842104:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005843680:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005845252:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005846828:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005848404:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005849980:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005851552:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005853128:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005854704:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005856280:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005857852:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005859428:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005861004:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005862580:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005864152:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005865728:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005867304:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005868880:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005870452:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005872028:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005873604:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005875180:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005876760:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005878328:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005879904:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005881480:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005883052:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005884628:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005886204:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005887780:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005889352:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005890928:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
005892504:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005894080:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005895652:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005897236:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005898804:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005900380:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005901952:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005903528:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005905104:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005906680:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005908252:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005909828:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005911404:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005912980:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005914552:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005916128:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005917708:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005919280:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005920852:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005922428:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005924004:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005925580:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005927152:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005928728:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005930304:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005931880:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005933452:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005935028:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005936604:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005938184:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005939752:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005941328:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005942904:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005944480:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005946052:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005947628:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005949204:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005950780:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005952352:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005953928:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005955504:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005957080:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005958652:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005960228:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005961804:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005963380:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005964952:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005966528:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005968104:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005969680:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005971252:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005972828:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005974404:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005975980:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005977552:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005979128:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005980704:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005982280:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005983852:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005985428:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005987004:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005988580:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005990152:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
005991728:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
005993304:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
005994880:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
005996452:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
005998028:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
005999604:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006001180:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006002752:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006004328:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006005904:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006007480:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006009052:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006010628:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006012204:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006013780:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006015352:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006016928:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006018504:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006020080:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006021652:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006023228:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006024804:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006026380:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006027952:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006029528:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006031104:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006032680:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006034252:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006035828:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006037404:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006038980:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006040552:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006042128:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006043704:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006045280:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006046852:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006048428:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006050004:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006051580:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006053152:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006054728:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006056304:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006057880:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006059452:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006061028:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006062604:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006064180:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006065752:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006067328:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006068904:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006070480:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006072052:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006073628:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006075204:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006076780:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006078352:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006079928:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006081504:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006083080:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006084652:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006086228:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006087804:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006089380:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006090952:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006092528:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006094104:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006095680:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006097252:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006098828:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006100404:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006101980:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006103552:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006105128:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006106704:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006108280:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006109852:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006111428:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006113004:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006114580:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006116152:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006117728:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006119304:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
